loc,val
1525,1
1526,1
1527,0
1528,1
1529,1
1530,0
1531,0
1532,1
1533,1
1534,1
1535,1
1536,1
1537,2
1538,1
1539,1
1540,0
1541,0
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,2
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,0
1561,2
1562,2
1563,2
1564,1
1565,0
1566,1
1567,1
1568,1
1569,1
1570,1
1571,2
1572,2
1573,2
1574,1
1575,1
1576,1
1577,1
1578,2
1579,1
1580,1
1581,1
1582,2
1583,1
1584,1
1585,2
1586,1
1587,3
1588,2
1589,2
1590,2
1591,2
1592,1
1593,1
1594,1
1595,1
1596,0
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,0
1604,1
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,2
1614,1
1615,1
1616,0
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,0
1625,1
1626,2
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,0
1634,0
1635,1
1636,1
1637,1
1638,0
1639,1
1640,1
1641,0
1642,1
1643,1
1644,0
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,0
1658,1
1659,1
1660,1
1661,0
1662,1
1663,1
1664,1
1665,1
1666,1
1667,2
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,0
1675,1
1676,1
1677,1
1678,0
1679,1
1680,1
1681,1
1682,0
1683,1
1684,1
1685,0
1686,0
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,0
1707,1
1708,1
1709,0
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,0
1717,1
1718,1
1719,2
1720,1
1721,1
1722,1
1723,1
1724,1
1725,2
1726,3
1727,3
1728,2
1729,2
1730,2
1731,2
1732,1
1733,1
1734,1
1735,2
1736,1
1737,0
1738,0
1739,1
1740,1
1741,0
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,0
1750,1
1751,1
1752,0
1753,0
1754,1
1755,1
1756,0
1757,0
1758,1
1759,1
1760,1
1761,1
1762,1
1763,2
1764,1
1765,1
1766,1
1767,0
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,1
1777,2
1778,1
1779,1
1780,1
1781,0
1782,1
1783,1
1784,0
1785,3
1786,3
1787,2
1788,2
1789,2
1790,2
1791,1
1792,1
1793,1
1794,1
1795,0
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,0
1804,1
1805,1
1806,1
1807,1
1808,5
1809,5
1810,4
1811,3
1812,1
1813,3
1814,3
1815,3
1816,3
1817,3
1818,4
1819,2
1820,5
1821,4
1822,5
1823,7
1824,5
1825,4
1826,8
1827,3
1828,3
1829,5
1830,4
1831,2
1832,4
1833,3
1834,5
1835,2
1836,3
1837,3
1838,2
1839,6
1840,2
1841,3
1842,3
1843,1
1844,5
1845,2
1846,2
1847,6
1848,5
1849,5
1850,4
1851,5
1852,5
1853,6
1854,6
1855,10
1856,5
1857,3
1858,6
1859,6
1860,2
1861,6
1862,1
1863,6
1864,5
1865,1
1866,9
1867,5
1868,1
1869,9
1870,5
1871,5
1872,11
1873,8
1874,1
1875,1
1876,5
1877,4
1878,9
1879,8
1880,1
1881,11
1882,5
1883,1
1884,14
1885,2
1886,4
1887,4
1888,1
1889,3
1890,3
1891,6
1892,9
1893,1
1894,1
1895,4
1896,10
1897,2
1898,4
1899,7
1900,3
1901,11
1902,5
1903,3
1904,8
1905,3
1906,1
1907,2
1908,2
1909,15
1910,3
1911,3
1912,2
1913,1
1914,3
1915,2
1916,2
1917,1
1918,1
1919,4
1920,1
1921,0
1922,1
1923,1
1924,1
1925,0
1926,1
1927,1
1928,1
1929,0
1930,1
1931,1
1932,1
1933,0
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,0
1942,1
1943,1
1944,1
1945,1
1946,1
1947,0
1948,0
1949,1
1950,1
1951,0
1952,0
1953,1
1954,1
1955,0
1956,1
1957,1
1958,1
1959,1
1960,0
1961,0
1962,1
1963,1
1964,0
1965,0
1966,1
1967,1
1968,0
1969,1
1970,2
1971,2
1972,1
1973,1
1974,1
1975,1
1976,1
1977,0
1978,1
1979,1
1980,1
1981,0
1982,1
1983,2
1984,2
1985,1
1986,0
1987,1
1988,1
1989,1
1990,3
1991,3
1992,3
1993,2
1994,2
1995,2
1996,2
1997,1
1998,1
1999,1
2000,1
2001,0
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,2
2012,2
2013,1
2014,0
2015,1
2016,1
2017,1
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,0
2026,1
2027,1
2028,0
2029,0
2030,1
2031,1
2032,0
2033,0
2034,1
2035,1
2036,0
2037,1
2038,1
2039,1
2040,0
2041,1
2042,1
2043,0
2044,1
2045,1
2046,1
2047,0
2048,1
2049,1
2050,2
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,1
2061,0
2062,1
2063,1
2064,1
2065,1
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,3
2077,3
2078,3
2079,2
2080,2
2081,2
2082,1
2083,1
2084,1
2085,8
2086,2
2087,1
2088,1
2089,1
2090,0
2091,0
2092,1
2093,1
2094,0
2095,1
2096,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,0
2104,1
2105,1
2106,1
2107,0
2108,1
2109,1
2110,1
2111,3
2112,3
2113,2
2114,2
2115,2
2116,1
2117,1
2118,1
2119,1
2120,0
2121,3
2122,3
2123,2
2124,2
2125,2
2126,2
2127,1
2128,1
2129,1
2130,1
2131,2
2132,2
2133,2
2134,2
2135,1
2136,1
2137,1
2138,3
2139,3
2140,2
2141,2
2142,2
2143,1
2144,1
2145,1
2146,1
2147,0
2148,1
2149,1
2150,0
2151,1
2152,1
2153,0
2154,0
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,1
2163,1
2164,1
2165,1
2166,0
2167,1
2168,1
2169,1
2170,1
2171,1
2172,1
2173,1
2174,1
2175,1
2176,1
2177,1
2178,5
2179,4
2180,4
2181,1
2182,4
2183,4
2184,6
2185,6
2186,5
2187,4
2188,5
2189,7
2190,4
2191,3
2192,8
2193,2
2194,3
2195,5
2196,4
2197,2
2198,2
2199,4
2200,8
2201,5
2202,3
2203,7
2204,3
2205,2
2206,3
2207,1
2208,2
2209,1
2210,3
2211,2
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,0
2219,1
2220,0
2221,1
2222,1
2223,1
2224,0
2225,1
2226,1
2227,0
2228,1
2229,1
2230,1
2231,1
2232,1
2233,0
2234,1
2235,1
2236,2
2237,1
2238,1
2239,0
2240,1
2241,1
2242,1
2243,1
2244,0
2245,1
2246,1
2247,1
2248,0
2249,1
2250,1
2251,1
2252,0
2253,1
2254,1
2255,0
2256,1
2257,1
2258,0
2259,1
2260,1
2261,1
2262,0
2263,1
2264,1
2265,0
2266,0
2267,1
2268,1
2269,1
2270,1
2271,0
2272,1
2273,1
2274,0
2275,1
2276,1
2277,0
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,3
2290,3
2291,3
2292,2
2293,2
2294,2
2295,1
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,1
2304,1
2305,0
2306,1
2307,1
2308,1
2309,1
2310,1
2311,0
2312,1
2313,1
2314,1
2315,0
2316,1
2317,2
2318,1
2319,1
2320,0
2321,1
2322,1
2323,1
2324,1
2325,1
2326,1
2327,1
2328,4
2329,3
2330,2
2331,2
2332,2
2333,2
2334,1
2335,1
2336,2
2337,1
2338,2
2339,2
2340,1
2341,1
2342,3
2343,3
2344,3
2345,2
2346,2
2347,2
2348,2
2349,1
2350,1
2351,1
2352,1
2353,2
2354,3
2355,3
2356,2
2357,2
2358,2
2359,1
2360,1
2361,1
2362,1
2363,1
2364,1
2365,0
2366,3
2367,2
2368,2
2369,2
2370,2
2371,1
2372,1
2373,1
2374,2
2375,1
2376,1
2377,0
2378,1
2379,1
2380,1
2381,0
2382,1
2383,1
2384,0
2385,1
2386,1
2387,1
2388,0
2389,1
2390,1
2391,1
2392,1
2393,1
2394,2
2395,3
2396,3
2397,2
2398,2
2399,2
2400,2
2401,1
2402,1
2403,1
2404,0
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,0
2412,1
2413,1
2414,1
2415,1
2416,0
2417,1
2418,1
2419,1
2420,3
2421,3
2422,3
2423,2
2424,2
2425,2
2426,2
2427,1
2428,1
2429,1
2430,0
2431,1
2432,0
2433,0
2434,1
2435,1
2436,3
2437,3
2438,3
2439,2
2440,2
2441,2
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,3
2449,2
2450,2
2451,2
2452,2
2453,1
2454,1
2455,1
2456,0
2457,1
2458,1
2459,0
2460,1
2461,1
2462,1
2463,0
2464,1
2465,1
2466,0
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,0
2474,1
2475,1
2476,1
2477,2
2478,1
2479,1
2480,0
2481,1
2482,1
2483,0
2484,1
2485,1
2486,1
2487,0
2488,1
2489,1
2490,1
2491,1
2492,1
2493,0
2494,1
2495,1
2496,0
2497,1
2498,1
2499,1
2500,4
2501,3
2502,2
2503,2
2504,3
2505,5
2506,4
2507,6
2508,4
2509,3
2510,7
2511,3
2512,2
2513,2
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,0
2527,1
2528,1
2529,0
2530,0
2531,1
2532,3
2533,2
2534,2
2535,1
2536,1
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,1
2544,1
2545,0
2546,1
2547,2
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,0
2557,3
2558,3
2559,2
2560,2
2561,1
2562,1
2563,1
2564,1
2565,0
2566,1
2567,1
2568,0
2569,0
2570,1
2571,1
2572,1
2573,1
2574,1
2575,0
2576,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,2
2584,1
2585,1
2586,0
2587,1
2588,1
2589,1
2590,1
2591,1
2592,1
2593,0
2594,1
2595,1
2596,1
2597,1
2598,3
2599,2
2600,2
2601,2
2602,1
2603,1
2604,1
2605,1
2606,1
2607,1
2608,1
2609,0
2610,1
2611,1
2612,0
2613,1
2614,1
2615,0
2616,0
2617,1
2618,1
2619,0
2620,1
2621,1
2622,3
2623,3
2624,2
2625,2
2626,2
2627,2
2628,1
2629,1
2630,1
2631,0
2632,0
2633,3
2634,3
2635,2
2636,2
2637,1
2638,1
2639,1
2640,3
2641,2
2642,2
2643,2
2644,1
2645,1
2646,1
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,0
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2660,1
2661,1
2662,1
2663,1
2664,1
2665,2
2666,2
2667,3
2668,2
2669,2
2670,2
2671,2
2672,1
2673,1
2674,2
2675,3
2676,3
2677,2
2678,2
2679,2
2680,2
2681,1
2682,1
2683,1
2684,1
2685,1
2686,0
2687,1
2688,1
2689,1
2690,1
2691,1
2692,1
2693,0
2694,1
2695,1
2696,2
2697,1
2698,1
2699,0
2700,1
2701,1
2702,0
2703,1
2704,1
2705,1
2706,0
2707,0
2708,1
2709,1
2710,1
2711,0
2712,1
2713,1
2714,1
2715,0
2716,1
2717,1
2718,0
2719,1
2720,1
2721,2
2722,1
2723,1
2724,1
2725,1
2726,1
2727,2
2728,1
2729,3
2730,2
2731,2
2732,2
2733,2
2734,1
2735,1
2736,0
2737,1
2738,1
2739,1
2740,0
2741,3
2742,3
2743,3
2744,2
2745,2
2746,2
2747,1
2748,1
2749,1
2750,1
2751,1
2752,3
2753,3
2754,3
2755,3
2756,2
2757,2
2758,2
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,0
2766,1
2767,1
2768,1
2769,0
2770,1
2771,1
2772,1
2773,1
2774,0
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,0
2782,1
2783,1
2784,1
2785,1
2786,0
2787,1
2788,1
2789,1
2790,1
2791,1
2792,0
2793,1
2794,2
2795,1
2796,1
2797,1
2798,1
2799,0
2800,1
2801,1
2802,1
2803,0
2804,1
2805,1
2806,1
2807,1
2808,1
2809,0
2810,1
2811,0
2812,1
2813,1
2814,1
2815,0
2816,1
2817,1
2818,1
2819,1
2820,1
2821,4
2822,1
2823,4
2824,3
2825,3
2826,3
2827,4
2828,6
2829,2
2830,3
2831,2
2832,4
2833,2
2834,1
2835,2
2836,1
2837,1
2838,5
2839,2
2840,1
2841,1
2842,2
2843,1
2844,1
2845,1
2846,1
2847,1
2848,0
2849,1
2850,1
2851,1
2852,1
2853,0
2854,1
2855,1
2856,1
2857,1
2858,1
2859,0
2860,1
2861,1
2862,1
2863,1
2864,0
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,0
2877,1
2878,1
2879,0
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,1
2890,0
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,0
2899,1
2900,1
2901,0
2902,1
2903,2
2904,1
2905,1
2906,1
2907,1
2908,1
2909,1
2910,3
2911,3
2912,2
2913,2
2914,2
2915,2
2916,1
2917,1
2918,1
2919,1
2920,1
2921,0
2922,1
2923,1
2924,1
2925,1
2926,1
2927,3
2928,3
2929,3
2930,2
2931,2
2932,2
2933,1
2934,1
2935,1
2936,1
2937,1
2938,2
2939,2
2940,2
2941,2
2942,1
2943,0
2944,1
2945,3
2946,3
2947,3
2948,3
2949,2
2950,2
2951,2
2952,1
2953,1
2954,3
2955,3
2956,2
2957,2
2958,2
2959,1
2960,1
2961,1
2962,3
2963,3
2964,3
2965,2
2966,2
2967,2
2968,1
2969,1
2970,1
2971,0
2972,1
2973,1
2974,1
2975,1
2976,0
2977,1
2978,1
2979,2
2980,2
2981,2
2982,1
2983,1
2984,1
2985,1
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,0
